latitude,longitude,weight,grouping,type
41.92392,-87.8001,6,13,trauma
41.92892,-87.8051,6,13,trauma
41.92892,-87.8001,6,13,trauma
41.93892,-87.8001,6,13,trauma
41.91392,-87.7951,6,13,trauma
41.91892,-87.7951,6,13,trauma
41.92392,-87.7951,6,13,trauma
41.92892,-87.7951,6,13,trauma
41.93392,-87.7951,6,13,trauma
41.94392,-87.7951,6,13,trauma
41.91392,-87.7901,6,13,trauma
41.91892,-87.7901,6,13,trauma
41.92392,-87.7901,6,13,trauma
41.92892,-87.7901,6,13,trauma
41.93392,-87.7901,6,13,trauma
41.93892,-87.7901,6,13,trauma
41.94892,-87.7901,6,13,trauma
41.91392,-87.7851,6,13,trauma
41.91892,-87.7851,6,13,trauma
41.92392,-87.7851,6,13,trauma
41.92892,-87.7851,6,13,trauma
41.93392,-87.7851,6,13,trauma
41.93892,-87.7851,6,13,trauma
41.94392,-87.7851,6,13,trauma
41.95392,-87.7851,6,13,trauma
41.91392,-87.7801,6,13,trauma
41.91892,-87.7801,6,13,trauma
41.92392,-87.7801,6,13,trauma
41.92892,-87.7801,6,13,trauma
41.93392,-87.7801,6,13,trauma
41.93892,-87.7801,6,13,trauma
41.94392,-87.7801,6,13,trauma
41.94892,-87.7801,6,13,trauma
41.95892,-87.7801,6,13,trauma
41.90892,-87.7751,6,13,trauma
41.91392,-87.7751,6,13,trauma
41.91892,-87.7751,6,13,trauma
41.92392,-87.7751,6,13,trauma
41.92892,-87.7751,6,13,trauma
41.93392,-87.7751,6,13,trauma
41.93892,-87.7751,6,13,trauma
41.94392,-87.7751,6,13,trauma
41.94892,-87.7751,6,13,trauma
41.95392,-87.7751,6,13,trauma
41.96392,-87.7751,6,13,trauma
41.89392,-87.7751,6,13,trauma
41.89892,-87.7751,6,13,trauma
41.88892,-87.7701,6,13,trauma
41.89392,-87.7701,6,13,trauma
41.89892,-87.7701,6,13,trauma
41.90392,-87.7751,6,13,trauma
41.90392,-87.7701,6,13,trauma
41.91392,-87.7701,6,13,trauma
41.86892,-87.7701,6,13,trauma
41.87392,-87.7701,6,13,trauma
41.86892,-87.7651,6,13,trauma
41.87392,-87.7651,6,13,trauma
41.87892,-87.7701,6,13,trauma
41.87892,-87.7651,6,13,trauma
41.88392,-87.7701,6,13,trauma
41.88392,-87.7651,6,13,trauma
41.89392,-87.7651,6,13,trauma
41.86892,-87.7601,6,13,trauma
41.87392,-87.7601,6,13,trauma
41.87892,-87.7601,6,13,trauma
41.88392,-87.7601,6,13,trauma
41.88892,-87.7601,6,13,trauma
41.89892,-87.7601,6,13,trauma
41.86892,-87.7551,6,13,trauma
41.87392,-87.7551,6,13,trauma
41.87892,-87.7551,6,13,trauma
41.88392,-87.7551,6,13,trauma
41.88892,-87.7551,6,13,trauma
41.89392,-87.7551,6,13,trauma
41.90392,-87.7551,6,13,trauma
41.86892,-87.7501,6,13,trauma
41.87392,-87.7501,6,13,trauma
41.87892,-87.7501,6,13,trauma
41.88392,-87.7501,6,13,trauma
41.88892,-87.7501,6,13,trauma
41.89392,-87.7501,6,13,trauma
41.89892,-87.7501,6,13,trauma
41.90892,-87.7501,6,13,trauma
41.86892,-87.7451,6,13,trauma
41.87392,-87.7451,6,13,trauma
41.87892,-87.7451,6,13,trauma
41.88392,-87.7451,6,13,trauma
41.88892,-87.7451,6,13,trauma
41.89392,-87.7451,6,13,trauma
41.89892,-87.7451,6,13,trauma
41.90392,-87.7451,6,13,trauma
41.91392,-87.7451,6,13,trauma
41.86892,-87.7401,6,13,trauma
41.87392,-87.7401,6,13,trauma
41.87892,-87.7401,6,13,trauma
41.88392,-87.7401,6,13,trauma
41.88892,-87.7401,6,13,trauma
41.89392,-87.7401,6,13,trauma
41.89892,-87.7401,6,13,trauma
41.90392,-87.7401,6,13,trauma
41.90892,-87.7401,6,13,trauma
41.91892,-87.7401,6,13,trauma
41.86392,-87.7351,6,13,trauma
41.87892,-87.7351,6,13,trauma
41.88392,-87.7351,6,13,trauma
41.88892,-87.7351,6,13,trauma
41.89392,-87.7351,6,13,trauma
41.89892,-87.7351,6,13,trauma
41.90392,-87.7351,6,13,trauma
41.90892,-87.7351,6,13,trauma
41.91392,-87.7351,6,13,trauma
41.91892,-87.7351,6,13,trauma
41.92392,-87.7351,6,13,trauma
41.93392,-87.7351,6,13,trauma
41.79892,-87.7301,6,13,trauma
41.80392,-87.7301,6,13,trauma
41.80892,-87.7301,6,13,trauma
41.81392,-87.7301,6,13,trauma
41.81892,-87.7301,6,13,trauma
41.82392,-87.7301,6,13,trauma
41.82892,-87.7301,6,13,trauma
41.83392,-87.7301,6,13,trauma
41.82892,-87.7351,6,13,trauma
41.83892,-87.7301,6,13,trauma
41.83392,-87.7351,6,13,trauma
41.84392,-87.7301,6,13,trauma
41.83892,-87.7351,6,13,trauma
41.84892,-87.7301,6,13,trauma
41.84392,-87.7351,6,13,trauma
41.85392,-87.7301,6,13,trauma
41.84892,-87.7351,6,13,trauma
41.85892,-87.7301,6,13,trauma
41.85392,-87.7351,6,13,trauma
41.86392,-87.7301,6,13,trauma
41.85892,-87.7351,6,13,trauma
41.86892,-87.7301,6,13,trauma
41.88392,-87.7301,6,13,trauma
41.78892,-87.7301,6,13,trauma
41.78392,-87.7351,6,13,trauma
41.78892,-87.7351,6,13,trauma
41.79392,-87.7351,6,13,trauma
41.79892,-87.7351,6,13,trauma
41.80392,-87.7351,6,13,trauma
41.80892,-87.7351,6,13,trauma
41.81392,-87.7351,6,13,trauma
41.81892,-87.7351,6,13,trauma
41.82392,-87.7351,6,13,trauma
41.77392,-87.7351,6,13,trauma
41.77392,-87.8001,6,13,trauma
41.77892,-87.8001,6,13,trauma
41.77392,-87.7951,6,13,trauma
41.77892,-87.7951,6,13,trauma
41.78392,-87.8001,6,13,trauma
41.78392,-87.7951,6,13,trauma
41.78892,-87.8001,6,13,trauma
41.78892,-87.7951,6,13,trauma
41.79392,-87.8001,6,13,trauma
41.79392,-87.7951,6,13,trauma
41.79892,-87.7951,6,13,trauma
41.77392,-87.7901,6,13,trauma
41.77892,-87.7901,6,13,trauma
41.78392,-87.7901,6,13,trauma
41.78892,-87.7901,6,13,trauma
41.79392,-87.7901,6,13,trauma
41.79892,-87.7901,6,13,trauma
41.77892,-87.7851,6,13,trauma
41.78392,-87.7851,6,13,trauma
41.78892,-87.7851,6,13,trauma
41.79392,-87.7851,6,13,trauma
41.79892,-87.7851,6,13,trauma
41.77892,-87.7801,6,13,trauma
41.78392,-87.7801,6,13,trauma
41.78892,-87.7801,6,13,trauma
41.79392,-87.7801,6,13,trauma
41.79892,-87.7801,6,13,trauma
41.77892,-87.7751,6,13,trauma
41.78392,-87.7751,6,13,trauma
41.78892,-87.7751,6,13,trauma
41.79392,-87.7751,6,13,trauma
41.79892,-87.7751,6,13,trauma
41.77892,-87.7701,6,13,trauma
41.78392,-87.7701,6,13,trauma
41.78892,-87.7701,6,13,trauma
41.79392,-87.7701,6,13,trauma
41.79892,-87.7701,6,13,trauma
41.77892,-87.7651,6,13,trauma
41.78392,-87.7651,6,13,trauma
41.78892,-87.7651,6,13,trauma
41.79392,-87.7651,6,13,trauma
41.79892,-87.7651,6,13,trauma
41.77892,-87.7601,6,13,trauma
41.78392,-87.7601,6,13,trauma
41.78892,-87.7601,6,13,trauma
41.79392,-87.7601,6,13,trauma
41.79892,-87.7601,6,13,trauma
41.77892,-87.7551,6,13,trauma
41.78392,-87.7551,6,13,trauma
41.78892,-87.7551,6,13,trauma
41.79392,-87.7551,6,13,trauma
41.79892,-87.7551,6,13,trauma
41.77892,-87.7501,6,13,trauma
41.78392,-87.7501,6,13,trauma
41.78892,-87.7501,6,13,trauma
41.79392,-87.7501,6,13,trauma
41.79892,-87.7501,6,13,trauma
41.80392,-87.7501,6,13,trauma
41.77892,-87.7451,6,13,trauma
41.78392,-87.7451,6,13,trauma
41.78892,-87.7451,6,13,trauma
41.79392,-87.7451,6,13,trauma
41.79892,-87.7451,6,13,trauma
41.80392,-87.7451,6,13,trauma
41.80892,-87.7501,6,13,trauma
41.80892,-87.7451,6,13,trauma
41.81392,-87.7501,6,13,trauma
41.81392,-87.7451,6,13,trauma
41.77392,-87.7401,6,13,trauma
41.77892,-87.7401,6,13,trauma
41.78392,-87.7401,6,13,trauma
41.78892,-87.7401,6,13,trauma
41.79392,-87.7401,6,13,trauma
41.79892,-87.7401,6,13,trauma
41.80392,-87.7401,6,13,trauma
41.80892,-87.7401,6,13,trauma
41.81392,-87.7401,6,13,trauma
41.81892,-87.7401,6,13,trauma
41.73892,-87.7401,6,13,trauma
41.74392,-87.7401,6,13,trauma
41.73892,-87.7351,6,13,trauma
41.74392,-87.7351,6,13,trauma
41.74892,-87.7401,6,13,trauma
41.74892,-87.7351,6,13,trauma
41.75392,-87.7401,6,13,trauma
41.75392,-87.7351,6,13,trauma
41.75892,-87.7401,6,13,trauma
41.75892,-87.7351,6,13,trauma
41.76392,-87.7401,6,13,trauma
41.76392,-87.7351,6,13,trauma
41.76892,-87.7401,6,13,trauma
41.76892,-87.7351,6,13,trauma
41.77892,-87.7351,6,13,trauma
41.74892,-87.7301,6,13,trauma
41.75392,-87.7301,6,13,trauma
41.75892,-87.7301,6,13,trauma
41.76392,-87.7301,6,13,trauma
41.76892,-87.7301,6,13,trauma
41.77392,-87.7301,6,13,trauma
41.77892,-87.7301,6,13,trauma
41.78392,-87.7301,6,13,trauma
41.79392,-87.7301,6,13,trauma
41.75392,-87.7251,6,13,trauma
41.75892,-87.7251,6,13,trauma
41.76392,-87.7251,6,13,trauma
41.76892,-87.7251,6,13,trauma
41.77392,-87.7251,6,13,trauma
41.77892,-87.7251,6,13,trauma
41.78392,-87.7251,6,13,trauma
41.78892,-87.7251,6,13,trauma
41.79392,-87.7251,6,13,trauma
41.80392,-87.7251,6,13,trauma
41.78392,-87.7201,6,13,trauma
41.78892,-87.7201,6,13,trauma
41.79392,-87.7201,6,13,trauma
41.79892,-87.7201,6,13,trauma
41.80392,-87.7201,6,13,trauma
41.80892,-87.7201,6,13,trauma
41.81392,-87.7201,6,13,trauma
41.81892,-87.7201,6,13,trauma
41.82392,-87.7201,6,13,trauma
41.82892,-87.7201,6,13,trauma
41.83892,-87.7201,6,13,trauma
41.80892,-87.7151,6,13,trauma
41.81392,-87.7151,6,13,trauma
41.81892,-87.7151,6,13,trauma
41.82392,-87.7151,6,13,trauma
41.82892,-87.7151,6,13,trauma
41.83392,-87.7151,6,13,trauma
41.83892,-87.7151,6,13,trauma
41.88392,-87.7151,6,13,trauma
41.88892,-87.7151,6,13,trauma
41.89392,-87.7151,6,13,trauma
41.89892,-87.7151,6,13,trauma
41.90892,-87.7151,6,13,trauma
41.88392,-87.7101,6,13,trauma
41.88892,-87.7101,6,13,trauma
41.89392,-87.7101,6,13,trauma
41.89892,-87.7101,6,13,trauma
41.90392,-87.7101,6,13,trauma
41.90892,-87.7101,6,13,trauma
41.91392,-87.7101,6,13,trauma
41.91892,-87.7101,6,13,trauma
41.92392,-87.7101,6,13,trauma
41.92892,-87.7101,6,13,trauma
41.93392,-87.7101,6,13,trauma
41.93892,-87.7101,6,13,trauma
41.94892,-87.7101,6,13,trauma
41.92892,-87.7051,6,13,trauma
41.93392,-87.7051,6,13,trauma
41.93892,-87.7051,6,13,trauma
41.94392,-87.7051,6,13,trauma
41.94892,-87.7051,6,13,trauma
41.95392,-87.7051,6,13,trauma
41.95892,-87.7051,6,13,trauma
41.96392,-87.7051,6,13,trauma
41.96892,-87.7051,6,13,trauma
41.97392,-87.7051,6,13,trauma
41.97892,-87.7051,6,13,trauma
41.98392,-87.7051,6,13,trauma
41.98892,-87.7051,6,13,trauma
41.99892,-87.7051,6,13,trauma
41.97892,-87.7001,6,13,trauma
41.98392,-87.7001,6,13,trauma
41.98892,-87.7001,6,13,trauma
41.99392,-87.7001,6,13,trauma
41.99892,-87.7001,6,13,trauma
42.00392,-87.7001,6,13,trauma
42.00892,-87.7001,6,13,trauma
42.01392,-87.7001,6,13,trauma
42.01892,-87.7001,6,13,trauma
41.68892,-87.6951,6,13,trauma
41.70392,-87.6951,6,13,trauma
41.73892,-87.6951,6,13,trauma
41.74392,-87.6951,6,13,trauma
41.74892,-87.6951,6,13,trauma
41.75892,-87.6951,6,13,trauma
41.69892,-87.6901,6,13,trauma
41.70392,-87.6901,6,13,trauma
41.70892,-87.6901,6,13,trauma
41.73892,-87.6901,6,13,trauma
41.74392,-87.6901,6,13,trauma
41.74892,-87.6901,6,13,trauma
41.75392,-87.6901,6,13,trauma
41.75892,-87.6901,6,13,trauma
41.76392,-87.6901,6,13,trauma
41.76892,-87.6901,6,13,trauma
41.77392,-87.6901,6,13,trauma
41.77892,-87.6901,6,13,trauma
41.78392,-87.6901,6,13,trauma
41.78892,-87.6901,6,13,trauma
41.79392,-87.6901,6,13,trauma
41.80392,-87.6901,6,13,trauma
41.76892,-87.6851,6,13,trauma
41.77392,-87.6851,6,13,trauma
41.77892,-87.6851,6,13,trauma
41.78392,-87.6851,6,13,trauma
41.78892,-87.6851,6,13,trauma
41.79392,-87.6851,6,13,trauma
41.79892,-87.6851,6,13,trauma
41.80392,-87.6851,6,13,trauma
41.80892,-87.6851,6,13,trauma
41.81392,-87.6851,6,13,trauma
41.81892,-87.6851,6,13,trauma
41.82392,-87.6851,6,13,trauma
41.82892,-87.6851,6,13,trauma
41.83392,-87.6851,6,13,trauma
41.89392,-87.6851,6,13,trauma
41.89892,-87.6851,6,13,trauma
41.90892,-87.6851,6,13,trauma
41.79892,-87.6801,6,13,trauma
41.80392,-87.6801,6,13,trauma
41.80892,-87.6801,6,13,trauma
41.81392,-87.6801,6,13,trauma
41.81892,-87.6801,6,13,trauma
41.82392,-87.6801,6,13,trauma
41.82892,-87.6801,6,13,trauma
41.83392,-87.6801,6,13,trauma
41.83892,-87.6801,6,13,trauma
41.89392,-87.6801,6,13,trauma
41.89892,-87.6801,6,13,trauma
41.90392,-87.6801,6,13,trauma
41.90892,-87.6801,6,13,trauma
41.91392,-87.6801,6,13,trauma
41.91892,-87.6801,6,13,trauma
41.92392,-87.6801,6,13,trauma
41.92892,-87.6801,6,13,trauma
41.93892,-87.6801,6,13,trauma
41.84392,-87.6751,6,13,trauma
41.89892,-87.6751,6,13,trauma
41.90392,-87.6751,6,13,trauma
41.90892,-87.6751,6,13,trauma
41.91392,-87.6751,6,13,trauma
41.91892,-87.6751,6,13,trauma
41.92392,-87.6751,6,13,trauma
41.92892,-87.6751,6,13,trauma
41.94392,-87.6751,6,13,trauma
41.94892,-87.6751,6,13,trauma
41.95392,-87.6751,6,13,trauma
41.95892,-87.6751,6,13,trauma
41.96392,-87.6751,6,13,trauma
41.96892,-87.6751,6,13,trauma
41.97392,-87.6751,6,13,trauma
41.97892,-87.6751,6,13,trauma
41.98392,-87.6751,6,13,trauma
41.98892,-87.6751,6,13,trauma
41.99392,-87.6751,6,13,trauma
42.00392,-87.6751,6,13,trauma
41.91392,-87.6701,6,13,trauma
41.91892,-87.6701,6,13,trauma
41.92392,-87.6701,6,13,trauma
41.94892,-87.6701,6,13,trauma
41.82892,-87.6751,6,13,trauma
41.95392,-87.6701,6,13,trauma
41.83392,-87.6751,6,13,trauma
41.95892,-87.6701,6,13,trauma
41.83892,-87.6751,6,13,trauma
41.96392,-87.6701,6,13,trauma
41.97392,-87.6701,6,13,trauma
41.90392,-87.6701,6,13,trauma
41.80392,-87.6751,6,13,trauma
41.80892,-87.6751,6,13,trauma
41.81392,-87.6751,6,13,trauma
41.81892,-87.6751,6,13,trauma
41.82392,-87.6751,6,13,trauma
41.78892,-87.6751,6,13,trauma
41.79392,-87.6751,6,13,trauma
41.68392,-87.7351,6,13,trauma
41.68892,-87.7351,6,13,trauma
41.73892,-87.7301,6,13,trauma
41.74392,-87.7301,6,13,trauma
41.74392,-87.7251,6,13,trauma
41.74892,-87.7251,6,13,trauma
41.75892,-87.7201,6,13,trauma
41.76392,-87.7201,6,13,trauma
41.78392,-87.7151,6,13,trauma
41.78892,-87.7151,6,13,trauma
41.76892,-87.7201,6,13,trauma
41.79392,-87.7151,6,13,trauma
41.77392,-87.7201,6,13,trauma
41.79892,-87.7151,6,13,trauma
41.77892,-87.7201,6,13,trauma
41.80392,-87.7151,6,13,trauma
41.82392,-87.7101,6,13,trauma
41.82892,-87.7101,6,13,trauma
41.83392,-87.7101,6,13,trauma
41.83892,-87.7101,6,13,trauma
41.84392,-87.7101,6,13,trauma
41.90892,-87.7051,6,13,trauma
41.91392,-87.7051,6,13,trauma
41.91892,-87.7051,6,13,trauma
41.92392,-87.7051,6,13,trauma
41.95892,-87.7001,6,13,trauma
41.96392,-87.7001,6,13,trauma
41.96892,-87.7001,6,13,trauma
41.97392,-87.7001,6,13,trauma
41.68892,-87.6901,6,13,trauma
41.69392,-87.6901,6,13,trauma
41.74392,-87.6851,6,13,trauma
41.74892,-87.6851,6,13,trauma
41.75392,-87.6851,6,13,trauma
41.75892,-87.6851,6,13,trauma
41.76392,-87.6851,6,13,trauma
41.76892,-87.6801,6,13,trauma
41.77392,-87.6801,6,13,trauma
41.77892,-87.6801,6,13,trauma
41.78392,-87.6801,6,13,trauma
41.78892,-87.6801,6,13,trauma
41.79392,-87.6801,6,13,trauma
41.76392,-87.6801,6,13,trauma
41.79892,-87.6751,6,13,trauma
41.84892,-87.6701,6,13,trauma
41.89892,-87.6701,6,13,trauma
41.90892,-87.6701,6,13,trauma
41.98892,-87.6651,6,13,trauma
41.99392,-87.6651,6,13,trauma
41.99892,-87.6651,6,13,trauma
42.00892,-87.6651,6,13,trauma
41.71392,-87.6551,6,13,trauma
41.71892,-87.6551,6,13,trauma
41.72392,-87.6551,6,13,trauma
41.72892,-87.6551,6,13,trauma
41.73892,-87.6551,6,13,trauma
41.80892,-87.6501,6,13,trauma
41.81392,-87.6501,6,13,trauma
41.81892,-87.6501,6,13,trauma
41.82392,-87.6501,6,13,trauma
41.82892,-87.6501,6,13,trauma
41.83392,-87.6501,6,13,trauma
41.84392,-87.6501,6,13,trauma
41.89892,-87.6451,6,13,trauma
41.90392,-87.6451,6,13,trauma
41.90892,-87.6451,6,13,trauma
41.91392,-87.6451,6,13,trauma
41.95892,-87.6451,6,13,trauma
41.96392,-87.6451,6,13,trauma
41.96892,-87.6451,6,13,trauma
41.66392,-87.6401,6,13,trauma
41.69892,-87.6351,6,13,trauma
41.70392,-87.6351,6,13,trauma
41.70892,-87.6351,6,13,trauma
41.71392,-87.6351,6,13,trauma
41.71892,-87.6351,6,13,trauma
41.72392,-87.6351,6,13,trauma
41.72892,-87.6351,6,13,trauma
41.73392,-87.6351,6,13,trauma
41.74392,-87.6351,6,13,trauma
41.77892,-87.6301,6,13,trauma
41.78392,-87.6301,6,13,trauma
41.78892,-87.6301,6,13,trauma
41.79392,-87.6301,6,13,trauma
41.79892,-87.6301,6,13,trauma
41.80392,-87.6301,6,13,trauma
41.80892,-87.6301,6,13,trauma
41.81392,-87.6301,6,13,trauma
41.81892,-87.6301,6,13,trauma
41.82892,-87.6301,6,13,trauma
41.66392,-87.6201,6,13,trauma
41.66892,-87.6201,6,13,trauma
41.67392,-87.6201,6,13,trauma
41.67892,-87.6201,6,13,trauma
41.68392,-87.6201,6,13,trauma
41.68892,-87.6201,6,13,trauma
41.69392,-87.6201,6,13,trauma
41.69892,-87.6201,6,13,trauma
41.70392,-87.6201,6,13,trauma
41.70892,-87.6201,6,13,trauma
41.71392,-87.6201,6,13,trauma
41.72392,-87.6201,6,13,trauma
41.77392,-87.6301,6,13,trauma
41.86392,-87.6251,6,13,trauma
41.86892,-87.6251,6,13,trauma
41.73392,-87.6151,6,13,trauma
41.73892,-87.6151,6,13,trauma
41.74892,-87.6151,6,13,trauma
41.80892,-87.6101,6,13,trauma
41.81392,-87.6101,6,13,trauma
41.81892,-87.6101,6,13,trauma
41.82892,-87.6101,6,13,trauma
41.85392,-87.6051,6,13,trauma
41.85892,-87.6051,6,13,trauma
41.86392,-87.6051,6,13,trauma
41.65392,-87.6001,6,13,trauma
41.69392,-87.5951,6,13,trauma
41.69892,-87.5951,6,13,trauma
41.70392,-87.5951,6,13,trauma
41.70892,-87.5951,6,13,trauma
41.71892,-87.5951,6,13,trauma
41.75392,-87.5901,6,13,trauma
41.75892,-87.5901,6,13,trauma
41.76392,-87.5901,6,13,trauma
41.76892,-87.5901,6,13,trauma
41.77392,-87.5901,6,13,trauma
41.77892,-87.5901,6,13,trauma
41.78892,-87.5901,6,13,trauma
41.74392,-87.5901,6,13,trauma
41.74892,-87.5901,6,13,trauma
41.80392,-87.5851,6,13,trauma
41.81392,-87.5851,6,13,trauma
41.64892,-87.5801,6,13,trauma
41.71892,-87.5751,6,13,trauma
41.72392,-87.5751,6,13,trauma
41.72892,-87.5751,6,13,trauma
41.73892,-87.5751,6,13,trauma
41.67892,-87.5651,6,13,trauma
41.68392,-87.5651,6,13,trauma
41.68892,-87.5651,6,13,trauma
41.69392,-87.5651,6,13,trauma
41.70392,-87.5651,6,13,trauma
41.74892,-87.5601,6,13,trauma
41.75392,-87.5601,6,13,trauma
41.75892,-87.5601,6,13,trauma
41.76392,-87.5601,6,13,trauma
41.64892,-87.5551,6,13,trauma
41.65892,-87.5501,6,13,trauma
41.70392,-87.5451,6,13,trauma
41.70892,-87.5451,6,13,trauma
41.71392,-87.5451,6,13,trauma
41.71892,-87.5451,6,13,trauma
41.72392,-87.5451,6,13,trauma
41.72892,-87.5451,6,13,trauma
41.73892,-87.5451,6,13,trauma
41.65892,-87.5351,6,13,trauma
41.66392,-87.5351,6,13,trauma
41.66892,-87.5351,6,13,trauma
41.67392,-87.5351,6,13,trauma
41.67892,-87.5351,6,13,trauma
41.68392,-87.5351,6,13,trauma
41.68892,-87.5351,6,13,trauma
41.69892,-87.5351,6,13,trauma
41.71892,-87.5301,6,13,trauma
41.72392,-87.5301,6,13,trauma
41.72892,-87.5301,6,13,trauma
41.73392,-87.5301,6,13,trauma
41.73892,-87.5301,6,13,trauma
41.74392,-87.5301,6,13,trauma
41.74892,-87.5301,6,13,trauma
41.75392,-87.5301,6,13,trauma
41.64892,-87.5251,6,13,trauma
41.75392,-87.5251,6,13,trauma
41.75892,-87.5251,6,13,trauma
41.99392,-87.9351,36,1,trauma
41.98392,-87.9301,36,1,trauma
41.97892,-87.9201,36,1,trauma
41.98392,-87.9201,36,1,trauma
41.98892,-87.9201,36,1,trauma
41.98892,-87.9301,36,1,trauma
41.99392,-87.9201,36,1,trauma
41.99392,-87.9301,36,1,trauma
41.98392,-87.9151,36,1,trauma
41.97892,-87.9251,36,1,trauma
41.98892,-87.9151,36,1,trauma
41.98392,-87.9251,36,1,trauma
41.99392,-87.9151,36,1,trauma
41.98892,-87.9251,36,1,trauma
41.98892,-87.9101,36,1,trauma
41.99392,-87.9251,36,1,trauma
41.99392,-87.9101,36,1,trauma
41.96392,-87.9051,36,1,trauma
41.96892,-87.9051,36,1,trauma
41.98892,-87.9051,36,1,trauma
41.99392,-87.9051,36,1,trauma
41.98892,-87.9001,36,1,trauma
41.99392,-87.9001,36,1,trauma
41.99892,-87.9001,36,1,trauma
42.00392,-87.9001,36,1,trauma
41.98892,-87.8951,36,1,trauma
41.99392,-87.8951,36,1,trauma
41.99892,-87.8951,36,1,trauma
42.00392,-87.8951,36,1,trauma
41.96892,-87.9351,9,1,trauma
41.97392,-87.9351,9,1,trauma
41.96392,-87.9301,9,1,trauma
41.96892,-87.9301,9,1,trauma
41.97392,-87.9301,9,1,trauma
41.97892,-87.9351,9,1,trauma
41.97892,-87.9301,9,1,trauma
41.98392,-87.9351,9,1,trauma
41.98392,-87.9301,9,1,trauma
41.98892,-87.9351,9,1,trauma
41.98892,-87.9301,9,1,trauma
41.99392,-87.9351,9,1,trauma
41.99392,-87.9301,9,1,trauma
41.99892,-87.9351,9,1,trauma
41.99892,-87.9301,9,1,trauma
42.00392,-87.9351,9,1,trauma
42.00392,-87.9301,9,1,trauma
41.95892,-87.9251,9,1,trauma
41.96392,-87.9251,9,1,trauma
41.96892,-87.9251,9,1,trauma
41.97392,-87.9251,9,1,trauma
41.97892,-87.9251,9,1,trauma
41.98392,-87.9251,9,1,trauma
41.98892,-87.9251,9,1,trauma
41.99392,-87.9251,9,1,trauma
41.99892,-87.9251,9,1,trauma
42.00392,-87.9251,9,1,trauma
41.95892,-87.9201,9,1,trauma
41.96392,-87.9201,9,1,trauma
41.96892,-87.9201,9,1,trauma
41.97392,-87.9201,9,1,trauma
41.97892,-87.9201,9,1,trauma
41.98392,-87.9201,9,1,trauma
41.98892,-87.9201,9,1,trauma
41.99392,-87.9201,9,1,trauma
41.99892,-87.9201,9,1,trauma
42.00392,-87.9201,9,1,trauma
41.95892,-87.9151,9,1,trauma
41.96392,-87.9151,9,1,trauma
41.96892,-87.9151,9,1,trauma
41.97392,-87.9151,9,1,trauma
41.97892,-87.9151,9,1,trauma
41.98392,-87.9151,9,1,trauma
41.98892,-87.9151,9,1,trauma
41.99392,-87.9151,9,1,trauma
41.99892,-87.9151,9,1,trauma
42.00392,-87.9151,9,1,trauma
41.95392,-87.9101,9,1,trauma
41.95892,-87.9101,9,1,trauma
41.96392,-87.9101,9,1,trauma
41.96892,-87.9101,9,1,trauma
41.97392,-87.9101,9,1,trauma
41.97892,-87.9101,9,1,trauma
41.98392,-87.9101,9,1,trauma
41.98892,-87.9101,9,1,trauma
41.99392,-87.9101,9,1,trauma
41.99892,-87.9101,9,1,trauma
42.00392,-87.9101,9,1,trauma
41.95392,-87.9051,9,1,trauma
41.95892,-87.9051,9,1,trauma
41.96392,-87.9051,9,1,trauma
41.96892,-87.9051,9,1,trauma
41.97392,-87.9051,9,1,trauma
41.97892,-87.9051,9,1,trauma
41.98392,-87.9051,9,1,trauma
41.98892,-87.9051,9,1,trauma
41.99392,-87.9051,9,1,trauma
41.99892,-87.9051,9,1,trauma
42.00392,-87.9051,9,1,trauma
41.95392,-87.9001,9,1,trauma
41.95892,-87.9001,9,1,trauma
41.96392,-87.9001,9,1,trauma
41.96892,-87.9001,9,1,trauma
41.97392,-87.9001,9,1,trauma
41.97892,-87.9001,9,1,trauma
41.98392,-87.9001,9,1,trauma
41.98892,-87.9001,9,1,trauma
41.99392,-87.9001,9,1,trauma
41.99892,-87.9001,9,1,trauma
42.00392,-87.9001,9,1,trauma
41.95392,-87.8951,9,1,trauma
41.95892,-87.8951,9,1,trauma
41.96392,-87.8951,9,1,trauma
41.96892,-87.8951,9,1,trauma
41.97392,-87.8951,9,1,trauma
41.97892,-87.8951,9,1,trauma
41.98392,-87.8951,9,1,trauma
41.98892,-87.8951,9,1,trauma
41.99392,-87.8951,9,1,trauma
41.99892,-87.8951,9,1,trauma
42.00392,-87.8951,9,1,trauma
41.95892,-87.8901,9,1,trauma
41.96392,-87.8901,9,1,trauma
41.96892,-87.8901,9,1,trauma
41.97392,-87.8901,9,1,trauma
41.97892,-87.8901,9,1,trauma
41.98392,-87.8901,9,1,trauma
41.98892,-87.8901,9,1,trauma
41.99392,-87.8901,9,1,trauma
41.99892,-87.8901,9,1,trauma
41.95892,-87.8851,9,1,trauma
41.96392,-87.8851,9,1,trauma
41.96892,-87.8851,9,1,trauma
41.97392,-87.8851,9,1,trauma
41.97892,-87.8851,9,1,trauma
41.98392,-87.8851,9,1,trauma
41.98892,-87.8851,9,1,trauma
41.99392,-87.8851,9,1,trauma
41.97392,-87.8801,9,1,trauma
41.97892,-87.8801,9,1,trauma
41.98392,-87.8801,9,1,trauma
41.98892,-87.8801,9,1,trauma
41.99392,-87.8801,9,1,trauma
41.97392,-87.8751,9,1,trauma
41.97892,-87.8751,9,1,trauma
41.97392,-87.8701,9,1,trauma
41.97892,-87.8401,9,3,trauma
