name,latitude,longitude,weight,type
1408,41.82392,-87.6701,638,trauma
1409,41.82892,-87.6701,607,trauma
1410,41.83392,-87.6701,568,trauma
1411,41.83892,-87.6701,547,trauma
1412,41.84392,-87.6701,508,trauma
1413,41.84892,-87.6701,436,trauma
1414,41.85392,-87.6701,323,trauma
1415,41.85892,-87.6701,263,trauma
1416,41.86392,-87.6701,189,trauma
1417,41.86892,-87.6701,136,trauma
1418,41.87392,-87.6701,43,trauma
1419,41.87892,-87.6701,120,trauma
1420,41.88392,-87.6701,200,trauma
1421,41.88892,-87.6701,248,trauma
1422,41.89392,-87.6701,331,trauma
1423,41.89892,-87.6701,408,trauma
1424,41.90392,-87.6701,482,trauma
1425,41.90892,-87.6701,517,trauma
1426,41.91392,-87.6701,517,trauma
1427,41.91892,-87.6701,454,trauma
1428,41.92392,-87.6701,394,trauma
1429,41.92892,-87.6701,291,trauma
1430,41.93392,-87.6701,254,trauma
1431,41.93892,-87.6701,282,trauma
1432,41.94392,-87.6701,324,trauma
1433,41.94892,-87.6701,420,trauma
1434,41.95392,-87.6701,427,trauma
1435,41.95892,-87.6701,497,trauma
1436,41.96392,-87.6701,523,trauma
1437,41.96892,-87.6701,566,trauma
1438,41.97392,-87.6701,614,trauma
1439,41.97892,-87.6701,697,trauma
1440,41.98392,-87.6701,722,trauma
1441,41.98892,-87.6701,772,trauma
1442,41.99392,-87.6701,801,trauma
1443,41.99892,-87.6701,851,trauma
1444,42.00392,-87.6701,921,trauma
1445,42.00892,-87.6701,983,trauma
1446,42.01392,-87.6701,998,trauma
1447,42.01892,-87.6701,1054,trauma
1448,41.67892,-87.6651,1402,trauma
1449,41.68392,-87.6651,1348,trauma
1450,41.68892,-87.6651,1316,trauma
1451,41.69392,-87.6651,1328,trauma
1452,41.69892,-87.6651,1412,trauma
1453,41.70392,-87.6651,1386,trauma
1454,41.70892,-87.6651,1382,trauma
1455,41.71392,-87.6651,1309,trauma
1456,41.71892,-87.6651,1385,trauma
1457,41.72392,-87.6651,1429,trauma
1458,41.72892,-87.6651,1454,trauma
1459,41.73392,-87.6651,1418,trauma
1460,41.73892,-87.6651,1450,trauma
1461,41.74392,-87.6651,1367,trauma
1462,41.74892,-87.6651,1365,trauma
1463,41.75392,-87.6651,1296,trauma
1464,41.75892,-87.6651,1276,trauma
1465,41.76392,-87.6651,1258,trauma
1466,41.76892,-87.6651,1237,trauma
1467,41.77392,-87.6651,1218,trauma
1468,41.77892,-87.6651,1097,trauma
1469,41.78392,-87.6651,1094,trauma
1470,41.78892,-87.6651,1061,trauma
1471,41.79392,-87.6651,949,trauma
1472,41.79892,-87.6651,1009,trauma
1473,41.80392,-87.6651,942,trauma
1474,41.80892,-87.6651,830,trauma
1475,41.81392,-87.6651,759,trauma
1476,41.81892,-87.6651,697,trauma
1477,41.82392,-87.6651,656,trauma
1478,41.82892,-87.6651,601,trauma
1479,41.83392,-87.6651,572,trauma
1480,41.83892,-87.6651,513,trauma
1481,41.84392,-87.6651,435,trauma
1482,41.84892,-87.6651,389,trauma
1483,41.85392,-87.6651,348,trauma
1484,41.85892,-87.6651,302,trauma
1485,41.86392,-87.6651,255,trauma
1486,41.86892,-87.6651,159,trauma
1487,41.87392,-87.6651,99,trauma
1488,41.87892,-87.6651,145,trauma
1489,41.88392,-87.6651,198,trauma
1490,41.88892,-87.6651,288,trauma
1491,41.89392,-87.6651,339,trauma
1492,41.89892,-87.6651,434,trauma
1493,41.90392,-87.6651,531,trauma
1494,41.90892,-87.6651,531,trauma
1495,41.91392,-87.6651,516,trauma
1496,41.91892,-87.6651,372,trauma
1497,41.92392,-87.6651,299,trauma
1498,41.92892,-87.6651,233,trauma
1499,41.93392,-87.6651,206,trauma
1500,41.93892,-87.6651,183,trauma
1501,41.94392,-87.6651,303,trauma
1502,41.94892,-87.6651,314,trauma
1503,41.95392,-87.6651,363,trauma
1504,41.95892,-87.6651,404,trauma
1505,41.96392,-87.6651,495,trauma
1506,41.96892,-87.6651,515,trauma
1507,41.97392,-87.6651,575,trauma
1508,41.97892,-87.6651,730,trauma
1509,41.98392,-87.6651,688,trauma
1510,41.98892,-87.6651,696,trauma
1511,41.99392,-87.6651,780,trauma
1512,41.99892,-87.6651,799,trauma
1513,42.00392,-87.6651,903,trauma
1514,42.00892,-87.6651,956,trauma
1515,42.01392,-87.6651,946,trauma
1516,42.01892,-87.6651,1015,trauma
1517,41.67392,-87.6601,1372,trauma
1518,41.67892,-87.6601,1335,trauma
1519,41.68392,-87.6601,1378,trauma
1520,41.68892,-87.6601,1293,trauma
1521,41.69392,-87.6601,1263,trauma
1522,41.69892,-87.6601,1404,trauma
1523,41.70392,-87.6601,1372,trauma
1524,41.70892,-87.6601,1340,trauma
1525,41.71392,-87.6601,1265,trauma
1526,41.71892,-87.6601,1401,trauma
1527,41.72392,-87.6601,1484,trauma
1528,41.72892,-87.6601,1422,trauma
1529,41.73392,-87.6601,1342,trauma
1530,41.73892,-87.6601,1355,trauma
1531,41.74392,-87.6601,1305,trauma
1532,41.74892,-87.6601,1291,trauma
1533,41.75392,-87.6601,1234,trauma
1534,41.75892,-87.6601,1237,trauma
1535,41.76392,-87.6601,1198,trauma
1536,41.76892,-87.6601,1194,trauma
1537,41.77392,-87.6601,1262,trauma
1538,41.77892,-87.6601,1228,trauma
1539,41.78392,-87.6601,1163,trauma
1540,41.78892,-87.6601,1113,trauma
1541,41.79392,-87.6601,992,trauma
1542,41.79892,-87.6601,998,trauma
1543,41.80392,-87.6601,980,trauma
1544,41.80892,-87.6601,876,trauma
1545,41.81392,-87.6601,809,trauma
1546,41.81892,-87.6601,765,trauma
1547,41.82392,-87.6601,730,trauma
1548,41.82892,-87.6601,669,trauma
1549,41.83392,-87.6601,711,trauma
1550,41.83892,-87.6601,574,trauma
1551,41.84392,-87.6601,499,trauma
1552,41.84892,-87.6601,433,trauma
1553,41.85392,-87.6601,404,trauma
1554,41.85892,-87.6601,368,trauma
1555,41.86392,-87.6601,314,trauma
1556,41.86892,-87.6601,231,trauma
1557,41.87392,-87.6601,186,trauma
1558,41.87892,-87.6601,198,trauma
1559,41.88392,-87.6601,234,trauma
1560,41.88892,-87.6601,286,trauma
1561,41.89392,-87.6601,365,trauma
1562,41.89892,-87.6601,357,trauma
1563,41.90392,-87.6601,554,trauma
1564,41.90892,-87.6601,477,trauma
1565,41.91392,-87.6601,506,trauma
1566,41.91892,-87.6601,359,trauma
1567,41.92392,-87.6601,278,trauma
1568,41.92892,-87.6601,182,trauma
1569,41.93392,-87.6601,146,trauma
1570,41.93892,-87.6601,146,trauma
1571,41.94392,-87.6601,242,trauma
1572,41.94892,-87.6601,279,trauma
1573,41.95392,-87.6601,380,trauma
1574,41.95892,-87.6601,496,trauma
1575,41.96392,-87.6601,466,trauma
1576,41.96892,-87.6601,475,trauma
1577,41.97392,-87.6601,532,trauma
1578,41.97892,-87.6601,596,trauma
1579,41.98392,-87.6601,654,trauma
1580,41.98892,-87.6601,631,trauma
1581,41.99392,-87.6601,684,trauma
1582,41.99892,-87.6601,866,trauma
1583,42.00392,-87.6601,847,trauma
1584,42.00892,-87.6601,911,trauma
1585,41.67392,-87.6551,1574,trauma
1586,41.67892,-87.6551,1399,trauma
1587,41.68392,-87.6551,1400,trauma
1588,41.68892,-87.6551,1349,trauma
1589,41.69392,-87.6551,1319,trauma
1590,41.69892,-87.6551,1296,trauma
1591,41.70392,-87.6551,1341,trauma
1592,41.70892,-87.6551,1257,trauma
1593,41.71392,-87.6551,1318,trauma
1594,41.71892,-87.6551,1326,trauma
1595,41.72392,-87.6551,1424,trauma
1596,41.72892,-87.6551,1395,trauma
1597,41.73392,-87.6551,1297,trauma
1598,41.73892,-87.6551,1318,trauma
1599,41.74392,-87.6551,1325,trauma
1600,41.74892,-87.6551,1246,trauma
1601,41.75392,-87.6551,1216,trauma
1602,41.75892,-87.6551,1231,trauma
1603,41.76392,-87.6551,1179,trauma
1604,41.76892,-87.6551,1135,trauma
1605,41.77392,-87.6551,1168,trauma
1606,41.77892,-87.6551,1062,trauma
1607,41.78392,-87.6551,1040,trauma
1608,41.78892,-87.6551,1022,trauma
1609,41.79392,-87.6551,933,trauma
1610,41.79892,-87.6551,990,trauma
1611,41.80392,-87.6551,938,trauma
1612,41.80892,-87.6551,891,trauma
1613,41.81392,-87.6551,849,trauma
1614,41.81892,-87.6551,796,trauma
1615,41.82392,-87.6551,732,trauma
1616,41.82892,-87.6551,777,trauma
1617,41.83392,-87.6551,714,trauma
1618,41.83892,-87.6551,564,trauma
1619,41.84392,-87.6551,565,trauma
1620,41.84892,-87.6551,496,trauma
1621,41.85392,-87.6551,465,trauma
1622,41.85892,-87.6551,396,trauma
1623,41.86392,-87.6551,303,trauma
1624,41.86892,-87.6551,257,trauma
1625,41.87392,-87.6551,201,trauma
1626,41.87892,-87.6551,257,trauma
1627,41.88392,-87.6551,297,trauma
1628,41.88892,-87.6551,315,trauma
1629,41.89392,-87.6551,951,trauma
1630,41.89892,-87.6551,418,trauma
1631,41.90392,-87.6551,493,trauma
1632,41.90892,-87.6551,611,trauma
1633,41.91392,-87.6551,370,trauma
1634,41.91892,-87.6551,295,trauma
1635,41.92392,-87.6551,213,trauma
1636,41.92892,-87.6551,134,trauma
1637,41.93392,-87.6551,94,trauma
1638,41.93892,-87.6551,81,trauma
1639,41.94392,-87.6551,164,trauma
1640,41.94892,-87.6551,221,trauma
1641,41.95392,-87.6551,270,trauma
1642,41.95892,-87.6551,335,trauma
1643,41.96392,-87.6551,401,trauma
1644,41.96892,-87.6551,479,trauma
1645,41.97392,-87.6551,542,trauma
1646,41.97892,-87.6551,534,trauma
1647,41.98392,-87.6551,516,trauma
1648,41.98892,-87.6551,569,trauma
1649,41.99392,-87.6551,628,trauma
1650,41.67392,-87.6501,1596,trauma
1651,41.67892,-87.6501,1446,trauma
1652,41.68392,-87.6501,1481,trauma
1653,41.68892,-87.6501,1428,trauma
1654,41.69392,-87.6501,1358,trauma
1655,41.69892,-87.6501,1360,trauma
1656,41.70392,-87.6501,1303,trauma
1657,41.70892,-87.6501,1265,trauma
1658,41.71392,-87.6501,1117,trauma
1659,41.71892,-87.6501,1294,trauma
1660,41.72392,-87.6501,1280,trauma
1661,41.72892,-87.6501,1297,trauma
1662,41.73392,-87.6501,1270,trauma
1663,41.73892,-87.6501,1317,trauma
1664,41.74392,-87.6501,1219,trauma
1665,41.74892,-87.6501,1200,trauma
1666,41.75392,-87.6501,1236,trauma
1667,41.75892,-87.6501,1161,trauma
1668,41.76392,-87.6501,1146,trauma
1669,41.76892,-87.6501,1092,trauma
1670,41.77392,-87.6501,1083,trauma
1671,41.77892,-87.6501,1014,trauma
1672,41.78392,-87.6501,1014,trauma
1673,41.78892,-87.6501,1009,trauma
1674,41.79392,-87.6501,896,trauma
1675,41.79892,-87.6501,958,trauma
1676,41.80392,-87.6501,919,trauma
1677,41.80892,-87.6501,834,trauma
1678,41.81392,-87.6501,882,trauma
1679,41.81892,-87.6501,830,trauma
1680,41.82392,-87.6501,775,trauma
1681,41.82892,-87.6501,809,trauma
1682,41.83392,-87.6501,702,trauma
1683,41.83892,-87.6501,627,trauma
1684,41.84392,-87.6501,667,trauma
1685,41.84892,-87.6501,599,trauma
1686,41.85392,-87.6501,522,trauma
1687,41.85892,-87.6501,417,trauma
1688,41.86392,-87.6501,380,trauma
1689,41.86892,-87.6501,328,trauma
1690,41.87392,-87.6501,303,trauma
1691,41.87892,-87.6501,311,trauma
1692,41.88392,-87.6501,320,trauma
1693,41.88892,-87.6501,361,trauma
1694,41.89392,-87.6501,426,trauma
1695,41.89892,-87.6501,406,trauma
1696,41.90392,-87.6501,468,trauma
1697,41.90892,-87.6501,471,trauma
1698,41.91392,-87.6501,372,trauma
1699,41.91892,-87.6501,308,trauma
1700,41.92392,-87.6501,229,trauma
1701,41.92892,-87.6501,144,trauma
1702,41.93392,-87.6501,97,trauma
1703,41.93892,-87.6501,123,trauma
1704,41.94392,-87.6501,186,trauma
1705,41.94892,-87.6501,232,trauma
1706,41.95392,-87.6501,285,trauma
1707,41.95892,-87.6501,371,trauma
1708,41.96392,-87.6501,445,trauma
1709,41.96892,-87.6501,518,trauma
1710,41.97392,-87.6501,446,trauma
1711,41.97892,-87.6501,567,trauma
1712,41.65892,-87.6451,1577,trauma
1713,41.67392,-87.6451,1506,trauma
1714,41.67892,-87.6451,1453,trauma
1715,41.68392,-87.6451,1488,trauma
1716,41.68892,-87.6451,1442,trauma
1717,41.69392,-87.6451,1410,trauma
1718,41.69892,-87.6451,1370,trauma
1719,41.70392,-87.6451,1280,trauma
1720,41.70892,-87.6451,1217,trauma
1721,41.71392,-87.6451,1135,trauma
1722,41.71892,-87.6451,1223,trauma
1723,41.72392,-87.6451,1299,trauma
1724,41.72892,-87.6451,1257,trauma
1725,41.73392,-87.6451,1194,trauma
1726,41.73892,-87.6451,1229,trauma
1727,41.74392,-87.6451,1205,trauma
1728,41.74892,-87.6451,1157,trauma
1729,41.75392,-87.6451,1133,trauma
1730,41.75892,-87.6451,1133,trauma
1731,41.76392,-87.6451,1090,trauma
1732,41.76892,-87.6451,1041,trauma
1733,41.77392,-87.6451,1025,trauma
1734,41.77892,-87.6451,975,trauma
1735,41.78392,-87.6451,961,trauma
1736,41.78892,-87.6451,913,trauma
1737,41.79392,-87.6451,856,trauma
1738,41.79892,-87.6451,883,trauma
1739,41.80392,-87.6451,846,trauma
1740,41.80892,-87.6451,795,trauma
1741,41.81392,-87.6451,798,trauma
1742,41.81892,-87.6451,868,trauma
1743,41.82392,-87.6451,750,trauma
1744,41.82892,-87.6451,722,trauma
1745,41.83392,-87.6451,719,trauma
1746,41.83892,-87.6451,696,trauma
1747,41.84392,-87.6451,679,trauma
1748,41.84892,-87.6451,624,trauma
1749,41.85392,-87.6451,672,trauma
1750,41.85892,-87.6451,408,trauma
1751,41.86392,-87.6451,422,trauma
1752,41.86892,-87.6451,460,trauma
1753,41.87392,-87.6451,433,trauma
1754,41.87892,-87.6451,392,trauma
1755,41.88392,-87.6451,262,trauma
1756,41.88892,-87.6451,388,trauma
1757,41.89392,-87.6451,390,trauma
1758,41.89892,-87.6451,433,trauma
1759,41.90392,-87.6451,409,trauma
1760,41.90892,-87.6451,486,trauma
1761,41.91392,-87.6451,393,trauma
1762,41.91892,-87.6451,353,trauma
1763,41.92392,-87.6451,291,trauma
1764,41.92892,-87.6451,178,trauma
1765,41.93392,-87.6451,97,trauma
1766,41.93892,-87.6451,136,trauma
1767,41.94392,-87.6451,212,trauma
1768,41.94892,-87.6451,265,trauma
1769,41.95392,-87.6451,333,trauma
1770,41.95892,-87.6451,484,trauma
1771,41.96392,-87.6451,432,trauma
1772,41.96892,-87.6451,467,trauma
1773,41.65892,-87.6401,1617,trauma
1774,41.66392,-87.6401,1554,trauma
1775,41.66892,-87.6401,1590,trauma
1776,41.67392,-87.6401,1506,trauma
1777,41.67892,-87.6401,1501,trauma
1778,41.68392,-87.6401,1473,trauma
1779,41.68892,-87.6401,1425,trauma
1780,41.69392,-87.6401,1401,trauma
1781,41.69892,-87.6401,1357,trauma
1782,41.70392,-87.6401,1280,trauma
1783,41.70892,-87.6401,1221,trauma
1784,41.71392,-87.6401,1225,trauma
1785,41.71892,-87.6401,1240,trauma
1786,41.72392,-87.6401,1292,trauma
1787,41.72892,-87.6401,1243,trauma
1788,41.73392,-87.6401,1203,trauma
1789,41.73892,-87.6401,1167,trauma
1790,41.74392,-87.6401,1133,trauma
1791,41.74892,-87.6401,1111,trauma
1792,41.75392,-87.6401,1077,trauma
1793,41.75892,-87.6401,1070,trauma
1794,41.76392,-87.6401,1060,trauma
1795,41.76892,-87.6401,998,trauma
1796,41.77392,-87.6401,1000,trauma
1797,41.77892,-87.6401,942,trauma
1798,41.78392,-87.6401,960,trauma
1799,41.78892,-87.6401,913,trauma
1800,41.79392,-87.6401,818,trauma
1801,41.79892,-87.6401,912,trauma
1802,41.80392,-87.6401,824,trauma
1803,41.80892,-87.6401,751,trauma
1804,41.81392,-87.6401,774,trauma
1805,41.81892,-87.6401,743,trauma
1806,41.82392,-87.6401,729,trauma
1807,41.82892,-87.6401,668,trauma
1808,41.83392,-87.6401,707,trauma
1809,41.83892,-87.6401,673,trauma
1810,41.84392,-87.6401,648,trauma
1811,41.84892,-87.6401,591,trauma
1812,41.85392,-87.6401,487,trauma
1813,41.85892,-87.6401,440,trauma
1814,41.86392,-87.6401,393,trauma
1815,41.86892,-87.6401,395,trauma
1816,41.87392,-87.6401,322,trauma
1817,41.87892,-87.6401,393,trauma
1818,41.88392,-87.6401,316,trauma
1819,41.88892,-87.6401,326,trauma
1820,41.89392,-87.6401,303,trauma
1821,41.89892,-87.6401,336,trauma
1822,41.90392,-87.6401,367,trauma
1823,41.90892,-87.6401,473,trauma
1824,41.91392,-87.6401,438,trauma
1825,41.91892,-87.6401,316,trauma
1826,41.92392,-87.6401,276,trauma
1827,41.92892,-87.6401,231,trauma
1828,41.93392,-87.6401,210,trauma
1829,41.93892,-87.6401,206,trauma
1830,41.94392,-87.6401,429,trauma
1831,41.94892,-87.6401,483,trauma
1832,41.96392,-87.6401,516,trauma
1833,41.65892,-87.6351,1662,trauma
1834,41.66392,-87.6351,1600,trauma
1835,41.66892,-87.6351,1671,trauma
1836,41.67392,-87.6351,1569,trauma
1837,41.67892,-87.6351,1556,trauma
1838,41.68392,-87.6351,1517,trauma
1839,41.68892,-87.6351,1478,trauma
1840,41.69392,-87.6351,1460,trauma
1841,41.69892,-87.6351,1368,trauma
1842,41.70392,-87.6351,1356,trauma
1843,41.70892,-87.6351,1281,trauma
1844,41.71392,-87.6351,1296,trauma
1845,41.71892,-87.6351,1243,trauma
1846,41.72392,-87.6351,1243,trauma
1847,41.72892,-87.6351,1202,trauma
1848,41.73392,-87.6351,1221,trauma
1849,41.73892,-87.6351,1163,trauma
1850,41.74392,-87.6351,1020,trauma
1851,41.74892,-87.6351,1046,trauma
1852,41.75392,-87.6351,1035,trauma
1853,41.75892,-87.6351,977,trauma
1854,41.76392,-87.6351,1008,trauma
1855,41.76892,-87.6351,958,trauma
1856,41.77392,-87.6351,939,trauma
1857,41.77892,-87.6351,888,trauma
1858,41.78392,-87.6351,903,trauma
1859,41.78892,-87.6351,856,trauma
1860,41.79392,-87.6351,782,trauma
1861,41.79892,-87.6351,815,trauma
1862,41.80392,-87.6351,765,trauma
1863,41.80892,-87.6351,717,trauma
1864,41.81392,-87.6351,734,trauma
1865,41.81892,-87.6351,702,trauma
1866,41.82392,-87.6351,758,trauma
1867,41.82892,-87.6351,767,trauma
1868,41.83392,-87.6351,641,trauma
1869,41.83892,-87.6351,628,trauma
1870,41.84392,-87.6351,670,trauma
1871,41.84892,-87.6351,595,trauma
1872,41.85392,-87.6351,663,trauma
1873,41.85892,-87.6351,536,trauma
1874,41.86392,-87.6351,487,trauma
1875,41.86892,-87.6351,356,trauma
1876,41.87392,-87.6351,348,trauma
1877,41.87892,-87.6351,323,trauma
1878,41.88392,-87.6351,281,trauma
1879,41.88892,-87.6351,292,trauma
1880,41.89392,-87.6351,202,trauma
1881,41.89892,-87.6351,303,trauma
1882,41.90392,-87.6351,314,trauma
1883,41.90892,-87.6351,368,trauma
1884,41.91392,-87.6351,368,trauma
1885,41.91892,-87.6351,373,trauma
1886,41.92392,-87.6351,317,trauma
1887,41.92892,-87.6351,262,trauma
1888,41.93392,-87.6351,268,trauma
1889,41.93892,-87.6351,301,trauma
1890,41.94392,-87.6351,540,trauma
1891,41.96392,-87.6351,571,trauma
1892,41.65892,-87.6301,1682,trauma
1893,41.66392,-87.6301,1624,trauma
1894,41.66892,-87.6301,1691,trauma
1895,41.67392,-87.6301,1632,trauma
1896,41.67892,-87.6301,1580,trauma
1897,41.68392,-87.6301,1506,trauma
1898,41.68892,-87.6301,1452,trauma
1899,41.69392,-87.6301,1444,trauma
1900,41.69892,-87.6301,1356,trauma
1901,41.70392,-87.6301,1299,trauma
1902,41.70892,-87.6301,1263,trauma
1903,41.71392,-87.6301,1222,trauma
1904,41.71892,-87.6301,1193,trauma
1905,41.72392,-87.6301,1178,trauma
1906,41.72892,-87.6301,1108,trauma
1907,41.73392,-87.6301,1122,trauma
1908,41.73892,-87.6301,1094,trauma
1909,41.74392,-87.6301,981,trauma
1910,41.74892,-87.6301,1028,trauma
1911,41.75392,-87.6301,1037,trauma
1912,41.75892,-87.6301,921,trauma
1913,41.76392,-87.6301,948,trauma
1914,41.76892,-87.6301,970,trauma
1915,41.77392,-87.6301,856,trauma
1916,41.77892,-87.6301,808,trauma
1917,41.78392,-87.6301,825,trauma
1918,41.78892,-87.6301,784,trauma
1919,41.79392,-87.6301,737,trauma
1920,41.79892,-87.6301,751,trauma
1921,41.80392,-87.6301,713,trauma
1922,41.80892,-87.6301,746,trauma
1923,41.81392,-87.6301,610,trauma
1924,41.81892,-87.6301,590,trauma
1925,41.82392,-87.6301,583,trauma
1926,41.82892,-87.6301,562,trauma
1927,41.83392,-87.6301,539,trauma
1928,41.83892,-87.6301,521,trauma
1929,41.84392,-87.6301,658,trauma
1930,41.84892,-87.6301,613,trauma
1931,41.85392,-87.6301,536,trauma
1932,41.85892,-87.6301,484,trauma
1933,41.86392,-87.6301,425,trauma
1934,41.86892,-87.6301,479,trauma
1935,41.87392,-87.6301,386,trauma
1936,41.87892,-87.6301,315,trauma
1937,41.88392,-87.6301,225,trauma
1938,41.88892,-87.6301,201,trauma
1939,41.89392,-87.6301,127,trauma
1940,41.89892,-87.6301,229,trauma
1941,41.90392,-87.6301,246,trauma
1942,41.90892,-87.6301,289,trauma
1943,41.91392,-87.6301,343,trauma
1944,41.91892,-87.6301,340,trauma
1945,41.92392,-87.6301,349,trauma
1946,41.66392,-87.6251,1685,trauma
1947,41.66892,-87.6251,1657,trauma
1948,41.67392,-87.6251,1643,trauma
1949,41.67892,-87.6251,1550,trauma
1950,41.68392,-87.6251,1477,trauma
1951,41.68892,-87.6251,1436,trauma
1952,41.69392,-87.6251,1408,trauma
1953,41.69892,-87.6251,1371,trauma
1954,41.70392,-87.6251,1265,trauma
1955,41.70892,-87.6251,1212,trauma
1956,41.71392,-87.6251,1152,trauma
1957,41.71892,-87.6251,1196,trauma
1958,41.72392,-87.6251,1078,trauma
1959,41.72892,-87.6251,1047,trauma
1960,41.73392,-87.6251,1135,trauma
1961,41.73892,-87.6251,1152,trauma
1962,41.74392,-87.6251,1032,trauma
1963,41.74892,-87.6251,887,trauma
1964,41.75392,-87.6251,864,trauma
1965,41.75892,-87.6251,849,trauma
1966,41.76392,-87.6251,898,trauma
1967,41.76892,-87.6251,983,trauma
1968,41.77392,-87.6251,997,trauma
1969,41.77892,-87.6251,931,trauma
1970,41.78392,-87.6251,935,trauma
1971,41.78892,-87.6251,866,trauma
1972,41.79392,-87.6251,789,trauma
1973,41.79892,-87.6251,794,trauma
1974,41.80392,-87.6251,746,trauma
1975,41.80892,-87.6251,705,trauma
1976,41.81392,-87.6251,715,trauma
1977,41.81892,-87.6251,710,trauma
1978,41.82392,-87.6251,645,trauma
1979,41.82892,-87.6251,674,trauma
1980,41.83392,-87.6251,639,trauma
1981,41.83892,-87.6251,609,trauma
1982,41.84392,-87.6251,661,trauma
1983,41.84892,-87.6251,649,trauma
1984,41.85392,-87.6251,585,trauma
1985,41.85892,-87.6251,532,trauma
1986,41.86392,-87.6251,473,trauma
1987,41.86892,-87.6251,396,trauma
1988,41.87392,-87.6251,353,trauma
1989,41.87892,-87.6251,264,trauma
1990,41.88392,-87.6251,272,trauma
1991,41.88892,-87.6251,167,trauma
1992,41.89392,-87.6251,47,trauma
1993,41.89892,-87.6251,135,trauma
1994,41.90392,-87.6251,179,trauma
1995,41.90892,-87.6251,318,trauma
1996,41.91392,-87.6251,322,trauma
1997,41.66392,-87.6201,1594,trauma
1998,41.66892,-87.6201,1577,trauma
1999,41.67392,-87.6201,1499,trauma
2000,41.67892,-87.6201,1535,trauma
2001,41.68392,-87.6201,1429,trauma
2002,41.68892,-87.6201,1372,trauma
2003,41.69392,-87.6201,1327,trauma
2004,41.69892,-87.6201,1278,trauma
2005,41.70392,-87.6201,1208,trauma
2006,41.70892,-87.6201,1157,trauma
2007,41.71392,-87.6201,1053,trauma
2008,41.71892,-87.6201,1162,trauma
2009,41.72392,-87.6201,1128,trauma
2010,41.72892,-87.6201,1094,trauma
2011,41.73392,-87.6201,1054,trauma
2012,41.73892,-87.6201,1044,trauma
2013,41.74392,-87.6201,964,trauma
2014,41.74892,-87.6201,954,trauma
2015,41.75392,-87.6201,1009,trauma
2016,41.75892,-87.6201,910,trauma
2017,41.76392,-87.6201,990,trauma
2018,41.76892,-87.6201,973,trauma
2019,41.77392,-87.6201,995,trauma
2020,41.77892,-87.6201,873,trauma
2021,41.78392,-87.6201,954,trauma
2022,41.78892,-87.6201,903,trauma
2023,41.79392,-87.6201,859,trauma
2024,41.79892,-87.6201,890,trauma
2025,41.80392,-87.6201,836,trauma
2026,41.80892,-87.6201,759,trauma
2027,41.81392,-87.6201,762,trauma
2028,41.81892,-87.6201,759,trauma
2029,41.82392,-87.6201,696,trauma
2030,41.82892,-87.6201,723,trauma
2031,41.83392,-87.6201,708,trauma
2032,41.83892,-87.6201,623,trauma
2033,41.84392,-87.6201,626,trauma
2034,41.84892,-87.6201,671,trauma
2035,41.85392,-87.6201,621,trauma
2036,41.85892,-87.6201,568,trauma
2037,41.86392,-87.6201,500,trauma
2038,41.86892,-87.6201,350,trauma
2039,41.87392,-87.6201,299,trauma
2040,41.87892,-87.6201,237,trauma
2041,41.88392,-87.6201,167,trauma
2042,41.88892,-87.6201,109,trauma
2043,41.89392,-87.6201,42,trauma
2044,41.89892,-87.6201,168,trauma
2045,41.64892,-87.6151,1705,trauma
2046,41.65392,-87.6151,1667,trauma
2047,41.65892,-87.6151,1590,trauma
2048,41.66392,-87.6151,1653,trauma
2049,41.66892,-87.6151,1597,trauma
2050,41.67392,-87.6151,1598,trauma
2051,41.67892,-87.6151,1562,trauma
2052,41.68392,-87.6151,1427,trauma
2053,41.68892,-87.6151,1409,trauma
2054,41.69392,-87.6151,1381,trauma
2055,41.69892,-87.6151,1319,trauma
2056,41.70392,-87.6151,1263,trauma
2057,41.70892,-87.6151,1190,trauma
2058,41.71392,-87.6151,1150,trauma
2059,41.71892,-87.6151,1223,trauma
2060,41.72392,-87.6151,1170,trauma
2061,41.72892,-87.6151,1161,trauma
2062,41.73392,-87.6151,1124,trauma
2063,41.73892,-87.6151,1071,trauma
2064,41.74392,-87.6151,1003,trauma
2065,41.74892,-87.6151,1004,trauma
2066,41.75392,-87.6151,989,trauma
2067,41.75892,-87.6151,951,trauma
2068,41.76392,-87.6151,1061,trauma
2069,41.76892,-87.6151,1004,trauma
2070,41.77392,-87.6151,988,trauma
2071,41.77892,-87.6151,938,trauma
2072,41.78392,-87.6151,978,trauma
2073,41.78892,-87.6151,960,trauma
2074,41.79392,-87.6151,1024,trauma
2075,41.79892,-87.6151,904,trauma
2076,41.80392,-87.6151,878,trauma
2077,41.80892,-87.6151,843,trauma
2078,41.81392,-87.6151,826,trauma
2079,41.81892,-87.6151,831,trauma
2080,41.82392,-87.6151,743,trauma
2081,41.82892,-87.6151,814,trauma
2082,41.83392,-87.6151,739,trauma
2083,41.83892,-87.6151,650,trauma
2084,41.84392,-87.6151,637,trauma
2085,41.84892,-87.6151,532,trauma
2086,41.85392,-87.6151,569,trauma
2087,41.85892,-87.6151,529,trauma
2088,41.86392,-87.6151,526,trauma
2089,41.87892,-87.6151,266,trauma
2090,41.88392,-87.6151,270,trauma
2091,41.88892,-87.6151,170,trauma
2092,41.89392,-87.6151,100,trauma
2093,41.64892,-87.6101,1833,trauma
2094,41.65392,-87.6101,1617,trauma
